task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
fact_obscure_02,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,22,0.735052,"The smallest country in the world by area is Vatican City, with a total area of approximately 0.2 square kilometers (or about 0.08 square miles).",0,-0.29030144270400005,0.540301442704,1
fact_obscure_03,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,10,0.930062,1648,1,0.24510867615600002,0.004891323843999993,1
fact_obscure_04,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,0,0.999917,76,1,0.249999993111,6.8890000000091715e-09,1
fact_obscure_05,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,9,0.739063,"The longest bone in the human body is the femur, which is located in the thigh.",0,-0.296214117969,0.546214117969,1
fact_obscure_06,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,7,0.717404,"30

A dodecahedron is a polyhedron with 12 faces, and each face is a regular pentagon. Since each edge of the dodecahedron is shared by two faces, we can calculate the number of edges by considering that there are 5 edges per pentagonal face and then dividing by 2 (since each edge is counted twice). Therefore, \( \frac{12 \times 5}{2} = 30 \) edges in total.",0,-0.2646684992160001,0.5146684992160001,1
fact_obscure_07,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,2,0.99051,JPY,1,0.2499099399,9.006009999999997e-05,1
fact_obscure_08,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,20,0.754374,The hardness of topaz on the Mohs scale is 8.,0,-0.31908013187599993,0.5690801318759999,1
fact_obscure_09,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,25,0.878831,The University of Bologna was founded in 1088.,0,-0.522343926561,0.772343926561,1
fact_obscure_10,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,0,0.999983,W,1,0.249999999711,2.8900000000152174e-10,1
fact_obscure_11,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,4,0.805474,A standard piano has 88 keys.,0,-0.398788364676,0.648788364676,1
fact_obscure_12,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,8,0.980386,11,1,0.249615291004,0.0003847089960000008,1
fact_obscure_13,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,0,0.890625,HEL,1,0.238037109375,0.011962890625,1
fact_obscure_14,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,14,0.868024,12,1,0.232582335424,0.017417664575999994,1
fact_obscure_15,factual_obscure,32,0.25,1.0,0.25,0.7,789,oracle,argmax,32,32,26,0.732543,The pH of pure water at 25 degrees Celsius is approximately 7.0.,0,-0.2866192468490001,0.5366192468490001,1
