task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
fact_common_15,factual_common,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,2,0.834785,"The longest river in the world is the Nile River, which is about 6,650 km (4,132 miles) long.",0,-0.696865996225,0.696865996225,1
fact_obscure_01,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,5,0.816081,5700 years,0,-0.6659881985609999,0.6659881985609999,1
fact_obscure_02,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,2,0.777976,"The smallest country in the world by area is Vatican City, with an area of approximately 0.2 square kilometers (0.078 square miles).",0,-0.605246656576,0.605246656576,1
fact_obscure_03,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,0,0.985402,The Treaty of Westphalia was signed in 1648.,0,-0.971017101604,0.971017101604,1
fact_obscure_04,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,0,0.999919,76,1,-6.5609999999996335e-09,6.5609999999996335e-09,1
fact_obscure_05,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,0,0.889741,The longest bone in the human body is the femur.,0,-0.791639047081,0.791639047081,1
fact_obscure_06,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,10,0.752387,A dodecahedron has 30 edges.,0,-0.566086197769,0.566086197769,1
fact_obscure_07,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,2,0.99051,JPY,1,-9.006009999999997e-05,9.006009999999997e-05,1
fact_obscure_08,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,1,0.976715,The Mohs hardness of topaz is 8.0.,0,-0.953972191225,0.953972191225,1
fact_obscure_09,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,15,0.843609,The University of Bologna was founded in 1088.,0,-0.7116761448810001,0.7116761448810001,1
fact_obscure_10,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,1,0.999983,W,1,-2.8900000000152174e-10,2.8900000000152174e-10,1
fact_obscure_11,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,9,0.731782,"A standard piano has 88 keys, which include both the black and white keys.",0,-0.535504895524,0.535504895524,1
fact_obscure_12,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,2,0.980386,11,1,-0.0003847089960000008,0.0003847089960000008,1
fact_obscure_13,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,0,0.897237,HEL,1,-0.01056023416900001,0.01056023416900001,1
fact_obscure_14,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,3,0.868024,12,1,-0.017417664575999994,0.017417664575999994,1
fact_obscure_15,factual_obscure,16,0,1.0,0.0,0.7,42,oracle,argmax,16,16,6,0.767923,The pH of pure water at 25 degrees Celsius is 7.0.,0,-0.589705733929,0.589705733929,1
