task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
fact_obscure_06,factual_obscure,4,0,1.0,0.0,0.7,0,oracle,argmax,4,4,3,0.977157,30,1,-0.0005218026489999975,0.0005218026489999975,1
fact_obscure_07,factual_obscure,4,0,1.0,0.0,0.7,0,oracle,argmax,4,4,1,0.99051,JPY,1,-9.006009999999997e-05,9.006009999999997e-05,1
fact_obscure_08,factual_obscure,4,0,1.0,0.0,0.7,0,oracle,argmax,4,4,1,0.976715,The Mohs hardness of topaz is 8.0.,0,-0.953972191225,0.953972191225,1
fact_obscure_09,factual_obscure,4,0,1.0,0.0,0.7,0,oracle,argmax,4,4,0,0.995082,The University of Bologna was founded in 1088.,0,-0.990188186724,0.990188186724,1
fact_obscure_10,factual_obscure,4,0,1.0,0.0,0.7,0,oracle,argmax,4,4,1,0.999983,W,1,-2.8900000000152174e-10,2.8900000000152174e-10,1
fact_obscure_11,factual_obscure,4,0,1.0,0.0,0.7,0,oracle,argmax,4,4,1,0.961898,A standard piano typically has 88 keys.,0,-0.9252477624040001,0.9252477624040001,1
fact_obscure_12,factual_obscure,4,0,1.0,0.0,0.7,0,oracle,argmax,4,4,0,0.932449,11,1,-0.004563137601000003,0.004563137601000003,1
fact_obscure_13,factual_obscure,4,0,1.0,0.0,0.7,0,oracle,argmax,4,4,1,0.890625,HEL,1,-0.011962890625,0.011962890625,1
fact_obscure_14,factual_obscure,4,0,1.0,0.0,0.7,0,oracle,argmax,4,4,1,0.483363,20,0,-0.233639789769,0.233639789769,0
fact_obscure_15,factual_obscure,4,0,1.0,0.0,0.7,0,oracle,argmax,4,4,1,0.98942,The pH of pure water at 25 degrees Celsius is 7.0.,0,-0.9789519363999999,0.9789519363999999,1
